order_id,customer_id,order_date,order_value_kes,items,delivered_late,payment_method
ORD-557142,DL-13746,2025-09-07,15950.0,11,0,Credit
ORD-571717,DL-14710,2026-02-12,5280.0,20,0,Cash
ORD-528862,DL-11906,2026-06-08,4800.0,9,0,Credit
ORD-523886,DL-11588,2025-11-18,4260.0,8,0,M-Pesa
ORD-525674,DL-11699,2025-10-20,8970.0,7,0,Bank transfer
ORD-514631,DL-10976,2025-11-07,17570.0,19,0,M-Pesa
ORD-510091,DL-10680,2026-06-04,13760.0,30,0,Credit
ORD-527493,DL-11830,2026-05-09,2770.0,19,1,Bank transfer
ORD-517763,DL-11192,2025-11-09,6470.0,20,0,M-Pesa
ORD-566207,DL-14360,2026-04-09,4930.0,15,0,M-Pesa
ORD-527943,DL-11854,2025-12-26,6050.0,23,0,M-Pesa
ORD-572153,DL-14740,2025-09-01,10060.0,34,1,M-Pesa
ORD-564653,DL-14258,2025-07-04,5600.0,34,0,Credit
ORD-557419,DL-13758,2025-08-12,5910.0,36,0,M-Pesa
ORD-523311,DL-11548,2026-01-21,19970.0,14,0,Credit
ORD-510769,DL-10727,2025-08-08,14380.0,30,0,M-Pesa
ORD-524077,DL-11599,2026-01-18,4160.0,10,1,Bank transfer
ORD-501934,DL-10138,2026-03-20,2480.0,3,0,Credit
ORD-509996,DL-10673,2025-10-30,8710.0,20,0,Credit
ORD-522708,DL-11508,2026-02-21,5690.0,3,1,Bank transfer
ORD-506484,DL-10454,2026-01-14,3770.0,34,0,Bank transfer
ORD-567255,DL-14425,2025-12-21,6470.0,6,0,Credit
ORD-542350,DL-12810,2026-02-21,3890.0,26,1,M-Pesa
ORD-563942,DL-14206,2025-09-04,4050.0,30,0,Cash
ORD-527715,DL-11844,2026-05-29,4180.0,35,0,Credit
ORD-525211,DL-11668,2026-04-05,2070.0,5,0,Credit
ORD-503017,DL-10208,2026-03-29,3160.0,24,1,M-Pesa
ORD-541696,DL-12772,2025-11-10,4460.0,22,0,Credit
ORD-519838,DL-11324,2026-05-11,3310.0,24,0,M-Pesa
ORD-500169,DL-10011,2026-04-26,9090.0,4,0,Credit
ORD-534230,DL-12258,2025-08-31,1800.0,33,0,Cash
ORD-537200,DL-12464,2025-07-15,6500.0,26,0,M-Pesa
ORD-563926,DL-14204,2025-11-04,3980.0,31,0,M-Pesa
ORD-529214,DL-11927,2026-04-17,6350.0,38,1,Credit
ORD-506123,DL-10430,2025-07-21,13140.0,3,1,Credit
ORD-563894,DL-14203,2026-03-28,15200.0,29,0,M-Pesa
ORD-500414,DL-10033,2026-05-21,3100.0,1,0,Bank transfer
ORD-503585,DL-10244,2025-12-14,1380.0,2,1,M-Pesa
ORD-527290,DL-11816,2026-06-21,12470.0,25,0,M-Pesa
ORD-546069,DL-13059,2026-02-15,7780.0,15,0,M-Pesa
ORD-516207,DL-11095,2026-06-23,9830.0,33,0,Credit
ORD-559881,DL-13944,2026-05-28,4410.0,32,1,Bank transfer
ORD-572252,DL-14751,2025-11-25,5260.0,34,0,M-Pesa
ORD-561765,DL-14056,2026-05-20,9110.0,14,1,M-Pesa
ORD-518211,DL-11222,2025-12-08,4740.0,18,0,M-Pesa
ORD-526533,DL-11757,2025-12-06,4610.0,31,0,M-Pesa
ORD-558358,DL-13826,2025-09-27,5060.0,14,0,Credit
ORD-535268,DL-12319,2025-11-15,13960.0,38,1,M-Pesa
ORD-549680,DL-13303,2026-03-30,6450.0,13,0,Credit
ORD-550268,DL-13331,2025-10-18,1070.0,22,0,Credit
ORD-506537,DL-10456,2025-07-13,8370.0,22,0,M-Pesa
ORD-506926,DL-10474,2026-01-10,3760.0,1,0,Credit
ORD-538816,DL-12574,2026-04-01,3050.0,26,1,Credit
ORD-531925,DL-12118,2026-01-03,20260.0,1,0,Bank transfer
ORD-502968,DL-10204,2025-08-08,11620.0,9,0,Bank transfer
ORD-534519,DL-12273,2026-05-16,7110.0,31,1,M-Pesa
ORD-544943,DL-12989,2026-05-30,4550.0,17,0,Credit
ORD-515364,DL-11026,2026-04-01,3080.0,8,0,Bank transfer
ORD-522966,DL-11526,2026-05-09,8160.0,27,0,Bank transfer
ORD-518929,DL-11272,2025-10-11,5450.0,13,0,M-Pesa
ORD-511661,DL-10775,2026-04-18,3640.0,15,0,M-Pesa
ORD-573059,DL-14795,2026-05-25,2650.0,32,1,M-Pesa
ORD-538143,DL-12528,2025-12-11,4160.0,13,0,M-Pesa
ORD-530031,DL-11979,2026-05-24,8310.0,37,0,M-Pesa
ORD-513868,DL-10925,2025-11-30,2580.0,32,0,Bank transfer
ORD-519059,DL-11277,2025-11-13,12040.0,1,0,Bank transfer
ORD-519061,DL-11277,2026-02-19,12000.0,17,1,Credit
ORD-516186,DL-11094,2026-02-15,2510.0,35,0,M-Pesa
ORD-569727,DL-14578,2025-09-25,18320.0,34,0,Credit
ORD-559381,DL-13906,2026-05-01,5950.0,14,0,M-Pesa
ORD-525280,DL-11672,2025-10-07,9410.0,17,0,M-Pesa
ORD-521804,DL-11448,2025-09-24,7280.0,35,0,Credit
ORD-573184,DL-14802,2026-02-20,5680.0,37,0,Credit
ORD-510318,DL-10698,2025-09-07,2850.0,23,0,Credit
ORD-542155,DL-12800,2025-10-31,6640.0,19,0,Credit
ORD-547555,DL-13157,2026-05-08,4780.0,27,0,Credit
ORD-555031,DL-13616,2025-11-21,6630.0,32,0,M-Pesa
ORD-567369,DL-14431,2026-03-10,3050.0,12,0,Bank transfer
ORD-536717,DL-12426,2025-09-22,17520.0,25,0,M-Pesa
ORD-532910,DL-12180,2026-06-07,5110.0,8,0,M-Pesa
ORD-560806,DL-13999,2025-09-07,4220.0,5,1,Cash
ORD-528906,DL-11909,2025-08-09,7810.0,35,0,M-Pesa
ORD-551187,DL-13381,2026-04-03,3660.0,15,0,Credit
ORD-535836,DL-12361,2026-04-02,9420.0,36,0,Credit
ORD-525574,DL-11693,2026-05-01,6510.0,38,0,Bank transfer
ORD-525102,DL-11660,2025-11-07,2540.0,19,0,M-Pesa
ORD-512525,DL-10832,2025-10-30,6350.0,39,0,Credit
ORD-529096,DL-11922,2026-05-08,2850.0,13,0,M-Pesa
ORD-503546,DL-10241,2025-12-11,3870.0,25,0,M-Pesa
ORD-500789,DL-10055,2026-03-05,23670.0,36,0,Credit
ORD-515124,DL-11006,2025-12-18,4860.0,21,0,M-Pesa
ORD-504428,DL-10307,2026-04-13,3280.0,18,0,M-Pesa
ORD-547212,DL-13136,2025-11-02,6720.0,29,1,M-Pesa
ORD-500384,DL-10030,2026-06-08,2760.0,33,0,Credit
ORD-549704,DL-13303,2025-12-24,6520.0,20,0,Bank transfer
ORD-526204,DL-11735,2026-01-29,6110.0,11,0,Credit
ORD-508198,DL-10543,2026-03-23,18000.0,18,0,Bank transfer
ORD-543599,DL-12900,2026-02-07,3130.0,22,0,Credit
ORD-555772,DL-13661,2026-05-29,4920.0,33,1,M-Pesa
ORD-544994,DL-12992,2025-11-16,35320.0,30,0,M-Pesa
ORD-558799,DL-13856,2026-01-05,5690.0,36,0,M-Pesa
ORD-552512,DL-13464,2026-01-06,4110.0,17,0,M-Pesa
ORD-550585,DL-13348,2026-02-25,2270.0,31,0,M-Pesa
ORD-511849,DL-10789,2026-01-20,3480.0,27,0,Bank transfer
ORD-533080,DL-12193,2026-05-31,850.0,32,1,M-Pesa
ORD-529519,DL-11946,2026-06-26,15270.0,8,0,M-Pesa
ORD-541910,DL-12783,2026-05-02,4930.0,35,1,M-Pesa
ORD-551155,DL-13380,2026-05-21,7120.0,36,0,M-Pesa
ORD-510782,DL-10728,2025-08-30,3110.0,23,0,Cash
ORD-512146,DL-10810,2026-02-23,4480.0,37,0,Credit
ORD-550015,DL-13318,2026-04-21,7180.0,9,0,Cash
ORD-508604,DL-10574,2025-09-14,7510.0,14,0,M-Pesa
ORD-566446,DL-14374,2026-05-11,2800.0,33,0,Credit
ORD-500172,DL-10011,2026-05-07,14870.0,16,0,M-Pesa
ORD-570908,DL-14655,2026-05-18,4710.0,19,1,Credit
ORD-528290,DL-11875,2026-04-05,7990.0,28,1,Credit
ORD-511099,DL-10750,2025-12-23,2180.0,38,1,M-Pesa
ORD-541600,DL-12765,2026-01-30,2020.0,2,1,Bank transfer
ORD-542722,DL-12840,2026-02-09,3520.0,26,0,Cash
ORD-567513,DL-14443,2025-08-12,22580.0,18,0,Credit
ORD-506273,DL-10442,2026-02-25,1280.0,32,1,M-Pesa
ORD-573785,DL-14836,2026-01-20,4920.0,15,0,M-Pesa
ORD-568062,DL-14477,2026-05-14,6420.0,24,0,Cash
ORD-526541,DL-11758,2026-03-07,7710.0,9,0,Bank transfer
ORD-503880,DL-10267,2026-02-01,2430.0,15,0,Credit
ORD-565897,DL-14339,2026-05-20,4430.0,20,0,M-Pesa
ORD-573179,DL-14802,2026-05-25,15860.0,37,0,M-Pesa
ORD-550468,DL-13341,2025-12-04,3230.0,13,1,Bank transfer
ORD-522573,DL-11499,2026-04-18,8670.0,30,0,M-Pesa
ORD-514574,DL-10972,2025-12-01,10680.0,13,0,Bank transfer
ORD-528003,DL-11857,2026-06-09,4560.0,29,0,M-Pesa
ORD-507166,DL-10488,2026-01-02,2500.0,7,0,Cash
ORD-557404,DL-13758,2025-11-17,2750.0,15,0,M-Pesa
ORD-537943,DL-12514,2026-05-13,880.0,16,0,Bank transfer
ORD-502006,DL-10141,2026-02-21,2670.0,5,0,M-Pesa
ORD-543177,DL-12872,2026-03-04,3700.0,13,0,Cash
ORD-571568,DL-14700,2026-05-25,3220.0,31,0,Credit
ORD-516939,DL-11134,2026-04-10,4420.0,20,0,M-Pesa
ORD-551496,DL-13402,2026-04-30,8200.0,34,0,M-Pesa
ORD-555046,DL-13616,2025-11-21,12440.0,37,0,M-Pesa
ORD-545637,DL-13029,2025-12-10,8900.0,27,0,Credit
ORD-518654,DL-11256,2026-03-30,4670.0,32,0,Bank transfer
ORD-519170,DL-11281,2025-10-23,5350.0,3,0,M-Pesa
ORD-573126,DL-14798,2025-10-16,13740.0,11,0,Credit
ORD-509220,DL-10618,2026-01-10,3720.0,15,0,M-Pesa
ORD-539225,DL-12610,2025-11-30,2640.0,2,0,Bank transfer
ORD-511325,DL-10761,2026-06-04,14310.0,26,0,M-Pesa
ORD-511358,DL-10763,2026-04-06,7920.0,20,0,Bank transfer
ORD-563161,DL-14164,2025-10-09,8580.0,30,1,Credit
ORD-547288,DL-13141,2025-07-30,3360.0,36,0,M-Pesa
ORD-544743,DL-12972,2026-05-06,3070.0,3,0,M-Pesa
ORD-574013,DL-14850,2026-06-25,3560.0,9,0,Bank transfer
ORD-536857,DL-12436,2026-06-10,33810.0,28,0,M-Pesa
ORD-518468,DL-11243,2026-03-21,2290.0,12,0,Cash
ORD-509461,DL-10636,2025-09-12,4150.0,14,0,Credit
ORD-553182,DL-13503,2026-06-12,1620.0,5,0,Credit
ORD-506839,DL-10472,2025-08-22,4540.0,3,0,M-Pesa
ORD-564979,DL-14281,2025-11-22,4990.0,19,0,Bank transfer
ORD-526911,DL-11790,2026-01-16,2010.0,14,1,M-Pesa
ORD-510760,DL-10727,2026-03-09,16780.0,2,0,Cash
ORD-500279,DL-10017,2026-04-11,7020.0,16,0,Credit
ORD-552116,DL-13443,2026-03-04,1800.0,38,0,M-Pesa
ORD-512725,DL-10845,2025-12-05,4470.0,32,0,Credit
ORD-520021,DL-11335,2025-09-01,5840.0,9,0,Cash
ORD-560465,DL-13978,2025-07-26,9830.0,16,0,Bank transfer
ORD-532425,DL-12145,2025-08-05,2280.0,13,0,M-Pesa
ORD-567400,DL-14435,2025-08-13,6110.0,28,1,Credit
ORD-512685,DL-10844,2025-08-26,11800.0,38,0,Cash
ORD-571272,DL-14678,2025-07-28,4070.0,23,0,Cash
ORD-545820,DL-13040,2025-08-30,7480.0,4,1,Bank transfer
ORD-547728,DL-13166,2026-01-18,3470.0,13,0,Bank transfer
ORD-504941,DL-10344,2026-06-01,3980.0,24,0,M-Pesa
ORD-567057,DL-14412,2026-01-28,6870.0,3,0,M-Pesa
ORD-561966,DL-14072,2026-03-04,2090.0,6,0,M-Pesa
ORD-513379,DL-10891,2026-01-18,5790.0,16,0,Credit
ORD-511505,DL-10770,2026-06-18,3720.0,23,0,M-Pesa
ORD-564938,DL-14280,2026-03-10,8420.0,21,0,M-Pesa
ORD-568724,DL-14523,2026-05-22,3330.0,19,0,M-Pesa
ORD-525503,DL-11689,2026-06-28,12310.0,4,1,Credit
ORD-518402,DL-11236,2025-10-30,3270.0,36,1,M-Pesa
ORD-569834,DL-14584,2025-07-19,3770.0,39,0,Credit
ORD-538089,DL-12526,2025-09-23,3050.0,5,0,M-Pesa
ORD-558709,DL-13852,2026-06-25,1640.0,32,0,M-Pesa
ORD-534479,DL-12271,2026-04-30,1940.0,36,0,M-Pesa
ORD-547624,DL-13160,2025-08-28,4640.0,5,0,Credit
ORD-538709,DL-12568,2025-09-06,2830.0,14,0,Cash
ORD-512370,DL-10825,2025-11-02,7920.0,34,0,Credit
ORD-572639,DL-14778,2026-02-24,8960.0,21,0,Credit
ORD-512200,DL-10813,2025-11-20,4360.0,27,0,M-Pesa
ORD-574492,DL-14882,2026-02-03,2380.0,35,0,Credit
ORD-525542,DL-11691,2025-10-30,2260.0,19,0,Bank transfer
ORD-505312,DL-10377,2026-01-23,1770.0,36,1,Bank transfer
ORD-566394,DL-14373,2025-07-04,12120.0,6,0,Credit
ORD-523878,DL-11588,2025-08-26,3230.0,15,1,M-Pesa
ORD-574302,DL-14868,2025-07-15,8230.0,13,0,Cash
ORD-551786,DL-13419,2025-07-13,1860.0,39,0,Cash
ORD-558845,DL-13861,2026-06-24,11280.0,20,0,M-Pesa
ORD-575580,DL-14947,2026-01-26,10120.0,18,0,M-Pesa
ORD-564605,DL-14256,2025-10-28,8190.0,33,0,M-Pesa
ORD-525643,DL-11698,2025-10-07,860.0,19,0,Bank transfer
ORD-557565,DL-13767,2025-07-08,3140.0,4,0,Credit
ORD-568968,DL-14536,2025-10-24,6560.0,17,0,M-Pesa
ORD-549829,DL-13310,2026-01-09,7190.0,28,1,M-Pesa
ORD-512472,DL-10829,2025-07-06,1960.0,7,0,Cash
ORD-512430,DL-10828,2025-10-01,4320.0,33,0,M-Pesa
ORD-511559,DL-10772,2026-04-28,5780.0,24,0,M-Pesa
ORD-501985,DL-10139,2025-10-17,1750.0,5,0,Bank transfer
ORD-552338,DL-13455,2025-09-15,4370.0,5,0,Credit
ORD-568068,DL-14478,2026-03-09,8560.0,11,0,Credit
ORD-508107,DL-10536,2026-05-15,4330.0,12,0,M-Pesa
ORD-546278,DL-13078,2026-04-03,4230.0,15,1,Bank transfer
ORD-561186,DL-14019,2025-08-10,4590.0,23,0,Cash
ORD-527460,DL-11827,2026-03-02,3730.0,6,0,Bank transfer
ORD-512918,DL-10862,2026-06-27,1340.0,12,0,Bank transfer
ORD-538866,DL-12582,2026-06-26,14770.0,8,0,M-Pesa
ORD-517097,DL-11142,2026-05-07,13660.0,33,0,Credit
ORD-521086,DL-11403,2026-06-28,8130.0,3,1,Bank transfer
ORD-534548,DL-12274,2026-03-18,5490.0,12,0,Cash
ORD-507628,DL-10508,2026-03-27,3160.0,31,0,M-Pesa
ORD-528225,DL-11872,2026-06-25,15710.0,22,1,Credit
ORD-575558,DL-14945,2025-10-04,2640.0,35,0,M-Pesa
ORD-500032,DL-10003,2026-05-31,5710.0,13,0,Cash
ORD-501354,DL-10100,2025-07-21,8720.0,25,0,Credit
ORD-526763,DL-11779,2025-09-28,4330.0,26,0,Credit
ORD-576111,DL-14975,2026-03-28,4930.0,3,0,M-Pesa
ORD-572118,DL-14739,2025-10-23,1390.0,17,0,Credit
ORD-562744,DL-14128,2025-11-19,1760.0,1,1,Credit
ORD-551801,DL-13420,2025-10-17,10080.0,23,0,M-Pesa
ORD-512517,DL-10832,2026-05-24,4120.0,3,0,Bank transfer
ORD-573915,DL-14844,2026-03-25,3370.0,32,0,M-Pesa
ORD-527285,DL-11816,2026-06-22,6960.0,4,0,Credit
ORD-522694,DL-11507,2025-11-02,11220.0,6,0,Credit
ORD-572915,DL-14788,2026-05-06,12620.0,24,0,Cash
ORD-540991,DL-12726,2025-11-29,2300.0,18,0,Credit
ORD-500330,DL-10023,2026-04-13,4340.0,28,0,Cash
ORD-537251,DL-12469,2025-08-08,2450.0,18,0,M-Pesa
ORD-570940,DL-14656,2026-04-20,5810.0,14,0,M-Pesa
ORD-549306,DL-13274,2026-06-28,8620.0,13,0,M-Pesa
ORD-552776,DL-13479,2025-09-19,5350.0,16,0,M-Pesa
ORD-568486,DL-14508,2026-01-02,7380.0,18,0,Credit
ORD-530497,DL-12012,2026-05-27,5270.0,24,1,M-Pesa
ORD-501224,DL-10093,2026-05-03,5090.0,10,0,Bank transfer
ORD-514802,DL-10990,2026-06-15,5200.0,37,0,M-Pesa
ORD-512554,DL-10833,2025-07-03,1160.0,35,0,Credit
ORD-565093,DL-14286,2026-04-21,5090.0,19,0,M-Pesa
ORD-508626,DL-10576,2026-06-24,2040.0,27,0,M-Pesa
ORD-558367,DL-13826,2026-03-29,7580.0,21,0,Cash
ORD-503094,DL-10213,2026-02-05,4830.0,20,0,M-Pesa
ORD-531645,DL-12096,2025-11-20,11390.0,36,0,Bank transfer
ORD-536113,DL-12382,2026-02-04,3020.0,20,0,M-Pesa
ORD-533150,DL-12196,2026-03-03,2840.0,19,0,Bank transfer
ORD-574990,DL-14911,2026-06-25,2290.0,10,0,M-Pesa
ORD-525649,DL-11698,2025-12-23,1200.0,34,0,M-Pesa
ORD-562507,DL-14115,2025-07-05,5370.0,19,0,M-Pesa
ORD-502240,DL-10156,2025-12-12,4000.0,1,0,Bank transfer
ORD-515950,DL-11071,2025-11-09,2840.0,23,0,M-Pesa
ORD-505457,DL-10387,2025-12-10,9780.0,11,0,M-Pesa
ORD-525879,DL-11708,2026-06-03,3200.0,23,0,Cash
ORD-535326,DL-12324,2025-12-05,10450.0,13,1,Credit
ORD-535605,DL-12341,2026-02-03,1760.0,29,1,M-Pesa
ORD-506150,DL-10433,2025-12-23,3600.0,5,1,M-Pesa
ORD-566704,DL-14390,2025-07-30,9650.0,38,0,Credit
ORD-536469,DL-12403,2026-03-01,2490.0,18,1,M-Pesa
ORD-553865,DL-13543,2026-03-22,4030.0,31,0,M-Pesa
ORD-565321,DL-14302,2026-03-08,2570.0,38,0,M-Pesa
ORD-547427,DL-13150,2026-03-18,6780.0,5,1,Credit
ORD-534183,DL-12253,2025-07-13,11420.0,23,0,Bank transfer
ORD-520741,DL-11375,2026-01-30,3340.0,11,1,Credit
ORD-514184,DL-10948,2026-04-08,2190.0,7,0,M-Pesa
ORD-503836,DL-10265,2026-06-16,4230.0,18,0,M-Pesa
ORD-574785,DL-14899,2025-07-23,5950.0,26,0,Credit
ORD-536076,DL-12379,2026-01-13,6030.0,23,1,Bank transfer
ORD-539936,DL-12658,2025-09-03,2220.0,38,0,M-Pesa
ORD-566080,DL-14350,2025-07-21,2150.0,26,1,M-Pesa
ORD-544869,DL-12985,2026-02-07,3010.0,3,0,M-Pesa
ORD-564045,DL-14215,2026-05-05,5610.0,19,0,M-Pesa
ORD-508631,DL-10576,2026-03-09,1680.0,38,0,M-Pesa
ORD-526772,DL-11780,2025-08-12,252000.0,29,0,Credit
ORD-520317,DL-11349,2025-12-30,2600.0,4,1,M-Pesa
ORD-514834,DL-10992,2026-06-24,16000.0,38,0,M-Pesa
ORD-576299,DL-14985,2026-06-05,5140.0,30,1,M-Pesa
ORD-531891,DL-12114,2025-10-17,6160.0,16,0,M-Pesa
ORD-502732,DL-10189,2026-02-19,8890.0,16,0,Bank transfer
ORD-571513,DL-14696,2026-02-13,4260.0,21,0,Credit
ORD-556883,DL-13732,2026-01-13,2730.0,12,0,M-Pesa
ORD-511305,DL-10759,2025-08-08,9360.0,17,0,Credit
ORD-565427,DL-14310,2026-05-13,4260.0,16,0,M-Pesa
ORD-518162,DL-11218,2026-03-09,5790.0,27,0,Cash
ORD-533938,DL-12239,2026-03-24,3180.0,17,0,M-Pesa
ORD-522759,DL-11512,2026-01-02,4300.0,27,0,Credit
ORD-538622,DL-12562,2026-03-24,5700.0,26,0,Credit
ORD-548418,DL-13214,2025-11-17,11310.0,30,0,Credit
ORD-524229,DL-11612,2025-09-14,9630.0,9,0,M-Pesa
ORD-502061,DL-10144,2026-03-10,6470.0,13,0,Bank transfer
ORD-564506,DL-14250,2026-02-13,6070.0,3,0,M-Pesa
ORD-515659,DL-11044,2025-07-18,2560.0,6,0,Credit
ORD-520144,DL-11343,2025-12-06,5940.0,29,0,M-Pesa
ORD-505288,DL-10376,2025-08-05,2970.0,35,0,M-Pesa
ORD-576156,DL-14977,2026-03-08,4380.0,25,0,M-Pesa
ORD-548245,DL-13206,2025-08-19,4910.0,2,0,Credit
ORD-568959,DL-14536,2026-04-03,3630.0,16,0,M-Pesa
ORD-573716,DL-14831,2025-08-12,2210.0,1,1,M-Pesa
ORD-528940,DL-11911,2025-10-11,10540.0,7,0,M-Pesa
ORD-525410,DL-11685,2026-01-10,3320.0,12,0,M-Pesa
ORD-550952,DL-13367,2026-06-06,4150.0,36,0,M-Pesa
ORD-502187,DL-10150,2025-07-26,8690.0,8,1,M-Pesa
ORD-520654,DL-11370,2025-09-20,16110.0,20,0,Credit
ORD-548007,DL-13187,2025-11-05,3610.0,2,0,M-Pesa
ORD-571590,DL-14702,2025-10-02,2060.0,19,0,M-Pesa
ORD-547619,DL-13160,2026-03-16,4770.0,20,1,M-Pesa
ORD-558690,DL-13851,2025-12-05,4890.0,4,1,Bank transfer
ORD-531649,DL-12096,2026-01-30,14580.0,7,0,M-Pesa
ORD-533566,DL-12217,2026-04-23,6990.0,1,1,Credit
ORD-518104,DL-11214,2025-07-14,6090.0,39,0,M-Pesa
ORD-557003,DL-13738,2025-12-24,4520.0,11,1,Credit
ORD-555523,DL-13647,2025-07-11,4440.0,9,1,M-Pesa
ORD-509214,DL-10617,2025-07-26,2560.0,5,0,M-Pesa
ORD-502180,DL-10150,2025-07-27,3790.0,29,1,Cash
ORD-517107,DL-11142,2025-08-20,7170.0,28,0,M-Pesa
ORD-553554,DL-13531,2025-12-22,7450.0,29,0,M-Pesa
ORD-553709,DL-13539,2026-06-26,4170.0,22,0,Credit
ORD-541230,DL-12740,2026-06-03,5870.0,18,1,Bank transfer
ORD-525754,DL-11702,2025-08-25,2940.0,17,0,Credit
ORD-525013,DL-11655,2025-12-22,3360.0,11,1,Credit
ORD-562299,DL-14097,2026-01-28,2770.0,11,0,Credit
ORD-530754,DL-12033,2025-11-11,5610.0,13,1,Credit
ORD-522614,DL-11501,2026-05-04,3430.0,35,1,Cash
ORD-517641,DL-11181,2025-12-15,2890.0,32,0,M-Pesa
ORD-555173,DL-13626,2026-05-28,3030.0,7,1,Cash
ORD-554060,DL-13554,2025-10-01,5550.0,23,0,Credit
ORD-573720,DL-14831,2025-06-30,5760.0,34,0,M-Pesa
ORD-570274,DL-14611,2026-06-29,5680.0,32,1,Credit
ORD-524401,DL-11623,2025-09-10,5060.0,20,0,Bank transfer
ORD-572572,DL-14771,2025-11-20,5850.0,31,0,M-Pesa
ORD-514965,DL-10996,2026-01-29,6270.0,15,0,Cash
ORD-529335,DL-11935,2025-09-14,2670.0,20,0,M-Pesa
ORD-552671,DL-13473,2025-09-19,2230.0,17,1,M-Pesa
ORD-538955,DL-12589,2025-09-20,1080.0,9,0,Credit
ORD-535600,DL-12341,2025-12-15,2660.0,1,0,Bank transfer
ORD-523549,DL-11565,2025-10-15,15480.0,39,0,M-Pesa
ORD-527033,DL-11802,2026-06-17,5030.0,21,1,M-Pesa
ORD-501138,DL-10087,2026-02-23,5860.0,21,0,M-Pesa
ORD-504020,DL-10278,2025-09-09,10680.0,5,0,Credit
ORD-513535,DL-10902,2025-09-29,2010.0,24,1,M-Pesa
ORD-545258,DL-13009,2026-01-13,3280.0,20,0,Credit
ORD-561718,DL-14051,2025-09-03,1350.0,10,1,M-Pesa
ORD-502051,DL-10143,2026-04-28,4790.0,5,0,Credit
ORD-573086,DL-14796,2026-01-12,10020.0,6,0,M-Pesa
ORD-516857,DL-11130,2026-03-25,8710.0,23,0,Credit
ORD-500843,DL-10061,2025-10-08,4450.0,14,0,M-Pesa
ORD-564214,DL-14226,2026-01-22,7120.0,8,0,Bank transfer
ORD-515184,DL-11012,2026-06-22,4060.0,4,0,Credit
ORD-558260,DL-13819,2025-10-24,3200.0,33,0,M-Pesa
ORD-566558,DL-14382,2026-02-16,21550.0,36,1,Credit
ORD-547289,DL-13141,2026-01-23,1650.0,22,1,Credit
ORD-523440,DL-11557,2025-08-02,15830.0,14,1,Cash
ORD-540331,DL-12684,2025-10-21,6140.0,6,0,M-Pesa
ORD-506738,DL-10464,2026-03-22,9390.0,6,0,M-Pesa
ORD-529820,DL-11965,2026-06-06,12240.0,15,1,Cash
ORD-563305,DL-14170,2026-01-10,3380.0,14,0,M-Pesa
ORD-561334,DL-14026,2026-03-22,2370.0,2,0,M-Pesa
ORD-563620,DL-14187,2026-01-03,2090.0,9,0,Bank transfer
ORD-511665,DL-10775,2026-01-11,1920.0,2,0,Bank transfer
ORD-572580,DL-14771,2025-07-10,2870.0,16,0,M-Pesa
ORD-545250,DL-13009,2026-06-20,5340.0,30,0,Credit
ORD-549610,DL-13298,2026-01-01,5160.0,7,0,M-Pesa
ORD-544133,DL-12933,2025-07-12,4330.0,11,0,Credit
ORD-552705,DL-13475,2026-03-10,9800.0,24,0,M-Pesa
ORD-516922,DL-11133,2025-08-12,1100.0,8,0,Credit
ORD-536940,DL-12440,2026-02-09,12430.0,13,1,Credit
ORD-523693,DL-11573,2026-04-29,12060.0,33,0,M-Pesa
ORD-516580,DL-11120,2025-12-20,1610.0,3,0,M-Pesa
ORD-573022,DL-14794,2025-12-06,1360.0,34,0,M-Pesa
ORD-563101,DL-14156,2026-03-19,6130.0,31,0,Credit
ORD-571329,DL-14683,2025-12-05,4040.0,13,0,Credit
ORD-568037,DL-14475,2026-05-29,4050.0,16,0,Credit
ORD-516774,DL-11129,2025-07-29,5750.0,28,0,M-Pesa
ORD-504521,DL-10315,2025-11-23,4960.0,34,0,Cash
ORD-504825,DL-10339,2026-05-11,8380.0,31,1,Bank transfer
ORD-555589,DL-13654,2025-11-12,9290.0,23,0,Bank transfer
ORD-546341,DL-13082,2026-01-29,3910.0,19,0,Cash
ORD-563432,DL-14177,2025-08-16,6320.0,36,0,M-Pesa
ORD-528054,DL-11861,2026-03-08,11720.0,33,0,M-Pesa
ORD-527198,DL-11811,2025-12-18,1240.0,24,0,Credit
ORD-556075,DL-13682,2025-10-24,5240.0,14,0,M-Pesa
ORD-544687,DL-12965,2025-10-09,5220.0,39,1,M-Pesa
ORD-529041,DL-11919,2025-11-26,7490.0,4,1,M-Pesa
ORD-560030,DL-13950,2026-01-25,6100.0,12,1,Credit
ORD-508552,DL-10568,2026-05-10,6360.0,15,0,M-Pesa
ORD-520586,DL-11369,2025-10-14,10680.0,17,0,Credit
ORD-568010,DL-14475,2026-03-04,3650.0,24,0,Credit
ORD-559500,DL-13914,2025-11-24,6600.0,11,0,M-Pesa
ORD-543410,DL-12889,2026-03-16,2140.0,27,1,M-Pesa
ORD-561775,DL-14056,2025-10-24,9110.0,38,0,Credit
ORD-567109,DL-14416,2025-07-26,13390.0,25,0,M-Pesa
ORD-526235,DL-11736,2025-08-11,2150.0,37,0,Bank transfer
ORD-529733,DL-11959,2026-02-05,2170.0,1,0,Cash
ORD-547861,DL-13174,2026-04-26,8550.0,34,0,Bank transfer
ORD-510984,DL-10743,2026-03-29,6090.0,5,0,Credit
ORD-516950,DL-11134,2026-02-27,5850.0,35,0,M-Pesa
